input_file,compare_file,abstract_score,intro_score,conclusion_score,final_score
PMC13901_plagiated.xml,PMC13901.xml,0.9402567539020432,0.43358250438496754,1.0,0
PMC13901_plagiated.xml,PMC13902.xml,0.653358376714144,0.5874872948739779,0.5678732351110977,0
PMC13901_plagiated.xml,PMC13913.xml,0.677466246370193,0.556232770762835,0.4651123773715572,0
PMC13901_plagiated.xml,PMC15015.xml,0.698136144156356,0.4509517022445046,0.590279166455558,0
PMC13901_plagiated.xml,PMC15023.xml,0.6899669921433007,0.519343919834573,0.626641978050062,0
PMC13901_plagiated.xml,PMC15024.xml,0.6547270615744925,0.5729348087601582,0.670165505401696,0
PMC13901_plagiated.xml,PMC15025.xml,0.6572914050765553,0.34681052793834954,0.6618147736993327,0
PMC13901_plagiated.xml,PMC15027.xml,0.7498624350374483,0.5277612493001569,0.6080392120057199,0
PMC13901_plagiated.xml,PMC15028.xml,0.6315022036688067,0.5629216937800374,0.5608415145724827,0
PMC13901_plagiated.xml,PMC16139.xml,0.6934765382617557,0.5435388788797795,0.6222498747314515,0
PMC13901_plagiated.xml,PMC16145.xml,0.5923259971427902,0.3723689347621421,0.702088880345866,0
PMC13901_plagiated.xml,PMC17599.xml,0.6981361948255327,0.6214500076046376,0.592330268215529,0
PMC13901_plagiated.xml,PMC17803.xml,0.7161363192688784,0.46832847859446647,0.6592612737084338,0
PMC13901_plagiated.xml,PMC25775.xml,0.6649774413726868,0.6695804562758993,0.5753740207278284,0
PMC13901_plagiated.xml,PMC28987.xml,0.7109567810660551,0.6066028931025318,0.5830432479865142,0
PMC13901_plagiated.xml,PMC28992.xml,0.636752748445132,0.3813829548322982,0.478367517480387,0
PMC13901_plagiated.xml,PMC28994.xml,0.5833959514220544,0.3740679372640923,0.5059296317109704,0
PMC13901_plagiated.xml,PMC29004.xml,0.6648727340234746,0.6095898704937966,0.5542800440904707,0
PMC13901_plagiated.xml,PMC29012.xml,0.7210993604693114,0.5948980191154479,0.6389277035478426,0
PMC13901_plagiated.xml,PMC29014.xml,0.705080301502414,0.30218828770540573,0.5983339221034544,0
PMC13901_plagiated.xml,PMC29016.xml,0.6849076791259103,0.45851426397337514,0.6106359386541684,0
PMC13901_plagiated.xml,PMC29017.xml,0.6558912089460197,0.0,0.7076069231433398,0
PMC13901_plagiated.xml,PMC29028.xml,0.604133264209713,0.42768318725584864,0.50726347725919,0
PMC13901_plagiated.xml,PMC29030.xml,0.6729815311650167,0.5387401942214007,0.5288177125803943,0
PMC13901_plagiated.xml,PMC29031.xml,0.587818305041397,0.3832049806426626,0.5590736280973633,0
PMC13901_plagiated.xml,PMC29044.xml,0.5288846959428901,0.5361904538053328,0.6115556334359932,0
PMC13901_plagiated.xml,PMC29046.xml,0.6074264050982592,0.47853546368298394,0.6257614052897418,0
PMC13901_plagiated.xml,PMC29048.xml,0.6144473234908923,0.12262287301362304,0.6166559742870593,0
PMC13901_plagiated.xml,PMC29057.xml,0.656354008189314,0.5270763043227848,0.5885608180388597,0
PMC13901_plagiated.xml,PMC29058.xml,0.6477742636272819,0.40160569659025025,0.6292241878862734,0
PMC13901_plagiated.xml,PMC29059.xml,0.5924679199839724,0.2673723604492427,0.5321700530717239,0
PMC13901_plagiated.xml,PMC29061.xml,0.519935086704137,0.49097876806170093,0.6583441181251142,0
PMC13901_plagiated.xml,PMC29062.xml,0.6194639205442504,0.4761844647085152,0.6663890720790606,0
PMC13901_plagiated.xml,PMC29063.xml,0.6859734116202083,0.17855445069915937,0.5816205914103338,0
PMC13901_plagiated.xml,PMC29065.xml,0.703416445897736,0.47844895906837187,0.5543463512154858,0
PMC13901_plagiated.xml,PMC29066.xml,0.7399159329424044,0.4643756973910625,0.6345533357437984,0
PMC13901_plagiated.xml,PMC29067.xml,0.6555424224077451,0.4692069657601101,0.6258620275664868,0
PMC13901_plagiated.xml,PMC29068.xml,0.6663153831129782,0.41581436262602267,0.6138552493673091,0
PMC13901_plagiated.xml,PMC29073.xml,0.6948827878762153,0.35364633326414124,0.6395522676983854,0
PMC13901_plagiated.xml,PMC29077.xml,0.6923774869548014,0.272926401599756,0.6822548603787393,0
PMC13901_plagiated.xml,PMC29079.xml,0.6947092710360012,0.6138063280462976,0.5529215460129401,0
PMC13901_plagiated.xml,PMC29080.xml,0.8399214225777483,0.56993522858552,0.7030193137239533,0
PMC13901_plagiated.xml,PMC29081.xml,0.7036695212387885,0.4392333328921917,0.5814010120064746,0
PMC13901_plagiated.xml,PMC29083.xml,0.5413005861856863,0.39942395879154946,0.6043409629070751,0
PMC13901_plagiated.xml,PMC29085.xml,0.5469899569800769,0.28621528872972757,0.48567953861722724,0
PMC13901_plagiated.xml,PMC29086.xml,0.6126591841101818,0.0,0.6317345147088903,0
PMC13901_plagiated.xml,PMC29087.xml,0.6737031607463235,0.40923863987392756,0.5235548724530538,0
PMC13901_plagiated.xml,PMC29088.xml,0.5878585916429201,0.36276031324611935,0.5270645891526338,0
PMC13901_plagiated.xml,PMC29089.xml,0.6780206997985534,0.574442049763985,0.6502731733008658,0
PMC13901_plagiated.xml,PMC29092.xml,0.7112690250060745,0.6365355524237803,0.5338847198279222,0
PMC13901_plagiated.xml,PMC29094.xml,0.6779040453437942,0.5639018366957642,0.5291197079795069,0
PMC13901_plagiated.xml,PMC29096.xml,0.7273004202011109,0.5449004172343892,0.7059210697826699,0
PMC13901_plagiated.xml,PMC29097.xml,0.7649513248531292,0.5911453854955276,0.5098741301031324,0
PMC13901_plagiated.xml,PMC29098.xml,0.6311301300572032,0.5704491938222516,0.525974025071984,0
PMC13901_plagiated.xml,PMC29101.xml,0.7343151871989524,0.5337204059973129,0.5780180444542165,0
PMC13901_plagiated.xml,PMC30704.xml,0.6707682237626975,0.41948965704094554,0.47159101946979104,0
PMC13901_plagiated.xml,PMC30706.xml,0.7228551588775853,0.5294318262370443,0.6634114427395197,0
PMC13901_plagiated.xml,PMC30707.xml,0.6941487934026618,0.62816149165801,0.5658671122812771,0
PMC13901_plagiated.xml,PMC30708.xml,0.7052939628064306,0.5030162136236688,0.6166852562881366,0
PMC13901_plagiated.xml,PMC30711.xml,0.682211739349273,0.617387514720791,0.6114920574500498,0
PMC13901_plagiated.xml,PMC30712.xml,0.6744299254012491,0.5980772027706817,0.6113188109499667,0
PMC13901_plagiated.xml,PMC30714.xml,0.598130104498305,0.3492646575382499,0.6164400634033365,0
PMC13901_plagiated.xml,PMC30715.xml,0.5276597797963194,0.4173291313087982,0.5338868454895009,0
PMC13901_plagiated.xml,PMC31330.xml,0.6909026650923109,0.613552929858434,0.6806285185787492,0
PMC13901_plagiated.xml,PMC31332.xml,0.6269298138811257,0.4611106943368952,0.5829398154483054,0
PMC13901_plagiated.xml,PMC31333.xml,0.6692602043956326,0.5321988526351009,0.5085260659962163,0
PMC13901_plagiated.xml,PMC31334.xml,0.6950481243558011,0.5079209467308048,0.5136211693269037,0
PMC13901_plagiated.xml,PMC31335.xml,0.6909158192705924,0.5165923834411366,0.5565890895081878,0
PMC13901_plagiated.xml,PMC31336.xml,0.6966347097346144,0.5207608742257182,0.6251464448226364,0
PMC13901_plagiated.xml,PMC31337.xml,0.7781160317902829,0.44371441859162214,0.6497957936154775,0
PMC13901_plagiated.xml,PMC31338.xml,0.6585743205150059,0.4654460262180164,0.6098104807697595,0
PMC13901_plagiated.xml,PMC31339.xml,0.6808477869028147,0.5383823051341171,0.6619821329696234,0
PMC13901_plagiated.xml,PMC31341.xml,0.6195212210478807,0.2900737204717389,0.6088608703622409,0
PMC13901_plagiated.xml,PMC31342.xml,0.6989403156380407,0.5640181726246216,0.6424636703919481,0
PMC13901_plagiated.xml,PMC31344.xml,0.6100059619113791,0.33224158423355177,0.5719752619130537,0
PMC13901_plagiated.xml,PMC31347.xml,0.7517264460299871,0.6541870689656089,0.5507604139276627,0
PMC13901_plagiated.xml,PMC31348.xml,0.668595552475397,0.5370032822451514,0.6208246184368428,0
PMC13901_plagiated.xml,PMC31349.xml,0.7086509295182826,0.3178233433200234,0.5920006584366329,0
PMC13901_plagiated.xml,PMC31370.xml,0.7304746416484214,0.5790653995939562,0.5759191263579635,0
PMC13901_plagiated.xml,PMC31411.xml,0.7412329413957974,0.674745609513603,0.5622061368029192,0
